rootX,rootY,rootZ,neckX,neckY,neckZ,headX,headY,headZ,torsoX,torsoY,torsoZ,lshoulderX,lshoulderY,lshoulderZ,lelbowX,lelbowY,lelbowZ,lwristX,lwristY,lwristZ,lhandX,lhandY,lhandZ,rshoulderX,rshoulderY,rshoulderZ,relbowX,relbowY,relbowZ,rwristX,rwristY,rwristZ,rhandX,rhandY,rhandZ
0,0,0,0.192423,9.14364e-10,-7.39339e-15,0,0,0,0,0,0,0.409523,0.342117,1.46745,1.25962e-07,-1.44084,-5.04485e-13,0,0,0,0,0,0,-3.40226,-2.22291,0.905202,-4.19887e-07,4.2395,4.34283e-07,0,0,0,0,0,0
0,0,0,0.348082,1.95918e-09,-1.64696e-08,0,0,0,0,0,0,-0.494138,0.345538,1.01161,1.11188e-07,-1.27184,2.45137e-13,0,0,0,0,0,0,-3.33986,-1.84126,0.319853,-3.72611e-07,4.26218,5.82645e-13,0,0,0,0,0,0
0,0,0,0.554685,1.58236e-09,1.15304e-07,0,0,0,0,0,0,-1.40667,0.306395,0.4111,8.69069e-08,-0.994098,2.30926e-13,0,0,0,0,0,0,-2.79283,-0.873386,-0.436932,-3.71609e-07,4.25071,-1.27898e-13,0,0,0,0,0,0
0,0,0,0.781229,-4.97976e-10,1.23349e-07,0,0,0,0,0,0,-1.91783,0.253242,0.0026865,7.86358e-08,-0.899491,-5.71987e-13,0,0,0,0,0,0,-2.06203,0.553891,-1.14152,-3.54638e-07,4.05659,-2.84217e-13,0,0,0,0,0,0
0,0,0,0.883831,-1.22904e-09,-7.67715e-08,0,0,0,0,0,0,-1.94446,0.158782,-0.0488424,8.16809e-08,-0.93432,4.26326e-14,0,0,0,0,0,0,-1.48478,2.00113,-1.66019,-2.83699e-07,3.24513,-1.13687e-13,0,0,0,0,0,0
0,0,0,0.797025,1.0184e-10,-2.77065e-08,0,0,0,0,0,0,-1.81483,0.0469092,0.197762,7.7498e-08,-0.886473,3.6593e-13,0,0,0,0,0,0,-1.24182,2.81323,-1.98864,-1.6035e-07,1.83418,2.30926e-13,0,0,0,0,0,0
0,0,0,0.589889,4.14026e-10,2.86437e-08,0,0,0,0,0,0,-1.73465,-0.0929319,0.6179,6.58731e-08,-0.753501,-6.03961e-14,0,0,0,0,0,0,-1.07744,2.68625,-2.22578,-5.50722e-08,0.629954,-1.9007e-13,0,0,0,0,0,0
0,0,0,0.448682,-6.3581e-11,-7.19203e-09,0,0,0,0,0,0,-1.63652,-0.357145,1.00859,4.43475e-08,-0.507277,-1.58096e-13,0,0,0,0,0,0,-0.674768,2.08926,-2.33641,-8.31738e-09,0.0951413,-2.7911e-13,0,0,0,0,0,0
0,0,0,0.430906,3.0909e-11,4.07295e-09,0,0,0,0,0,0,-1.43185,-0.735402,1.03565,1.67454e-08,-0.191546,1.59872e-14,0,0,0,0,0,0,-0.304801,1.61244,-2.251,4.58334e-09,-0.0524281,1.31894e-13,0,0,0,0,0,0
0,0,0,0.398801,-8.2077e-12,-7.06265e-10,0,0,0,0,0,0,-0.972474,-1.12792,0.660581,-1.93142e-09,0.0220937,2.07501e-13,0,0,0,0,0,0,-0.136201,1.268,-1.77841,1.03383e-08,-0.118258,2.40252e-13,0,0,0,0,0,0
